519.109101,519.109101,520.109101
519.110012,520.109101,521.109101
520.301053,521.109101,522.609101
521.138690,522.609101,524.109101
521.890486,524.109101,525.109101
521.945422,525.109101,526.609101
522.710510,526.609101,528.109101
525.894073,528.109101,529.109101
527.745809,529.109101,530.609101
529.028131,530.609101,532.109101
529.949415,532.109101,533.109101
534.570992,534.570992,535.570992
535.671621,535.671621,536.671621
537.640256,537.640256,538.640256
539.365105,539.365105,540.365105
542.317818,542.317818,543.317818
544.038794,544.038794,545.038794
544.466839,545.038794,546.500000
545.677175,546.500000,547.500000
549.402549,549.402549,550.402549
549.867710,550.402549,551.402549
550.434332,551.402549,552.902549
551.937798,552.902549,554.402549
552.232347,554.402549,555.402549
553.641127,555.402549,556.902549
556.462144,556.902549,558.402549
560.001151,560.001151,561.001151
561.575513,561.575513,562.575513
565.160402,565.160402,566.160402
566.816742,566.816742,567.816742
568.921940,568.921940,569.921940
569.272503,569.921940,570.921940
570.363404,570.921940,572.421940
571.344165,572.421940,573.421940
572.303575,573.421940,574.921940
572.548873,574.921940,576.421940
573.030387,576.421940,577.421940
576.937772,577.421940,578.921940
580.897856,580.897856,581.897856
582.009496,582.009496,583.009496
582.200935,583.009496,584.500000
582.602797,584.500000,585.500000
583.582689,585.500000,587.000000
584.491843,587.000000,588.500000
588.514041,588.514041,589.514041
590.256227,590.256227,591.256227
593.491186,593.491186,594.491186
595.871305,595.871305,596.871305
596.165208,596.871305,598.371305
607.500375,607.500375,608.500375
610.639557,610.639557,611.639557
612.847942,612.847942,613.847942
612.854798,613.847942,614.847942
613.773748,614.847942,616.347942
614.664577,616.347942,617.347942
615.779751,617.347942,618.847942
617.162917,618.847942,620.347942
618.852705,620.347942,621.347942
624.666502,624.666502,625.666502
624.845923,625.666502,626.666502
626.842118,626.842118,628.166502
627.549553,628.166502,629.166502
629.091842,629.166502,630.666502
630.013491,630.666502,632.166502
633.093115,633.093115,634.093115
633.807403,634.093115,635.093115
635.430151,635.430151,636.593115
637.743543,637.743543,638.743543
638.449477,638.743543,640.243543
646.002015,646.002015,647.002015
646.906739,647.002015,648.500000
651.961987,651.961987,652.961987
652.476113,652.961987,654.461987
655.655242,655.655242,656.655242
656.529990,656.655242,658.155242
656.540024,658.155242,659.155242
657.352430,659.155242,660.655242
658.168145,660.655242,662.155242
661.689836,662.155242,663.155242
661.932015,663.155242,664.655242
662.432861,664.655242,666.155242
663.967838,666.155242,667.155242
664.874671,667.155242,668.655242
665.123448,668.655242,670.155242
666.872554,670.155242,671.155242
667.142638,671.155242,672.655242
669.652264,672.655242,674.155242
669.745591,674.155242,675.155242
673.637423,675.155242,676.655242
673.899061,676.655242,678.155242
675.563743,678.155242,679.155242
680.484538,680.484538,681.484538
680.909819,681.484538,682.500000
689.578794,689.578794,690.578794
694.654420,694.654420,695.654420
695.005525,695.654420,696.654420
701.768410,701.768410,702.768410
706.251509,706.251509,707.251509
708.891678,708.891678,709.891678
713.088634,713.088634,714.088634
714.607531,714.607531,715.607531
715.590599,715.607531,716.607531
716.532120,716.607531,718.107531
716.964137,718.107531,719.107531
721.508549,721.508549,722.508549
722.528873,722.528873,724.008549
725.350910,725.350910,726.350910
729.903905,729.903905,730.903905
731.254596,731.254596,732.403905
732.415664,732.415664,733.415664
733.319251,733.415664,734.903905
736.798842,736.798842,737.798842
740.576748,740.576748,741.576748
746.859017,746.859017,747.859017
748.985986,748.985986,749.985986
749.920301,749.985986,750.985986
750.800492,750.985986,752.485986
751.157665,752.485986,753.485986
755.716108,755.716108,756.716108
755.936700,756.716108,758.216108
756.264136,758.216108,759.216108
764.650244,764.650244,765.650244
765.706176,765.706176,766.706176
768.417036,768.417036,769.417036
768.757600,769.417036,770.500000
768.769492,770.500000,771.500000
769.544368,771.500000,773.000000
775.433862,775.433862,776.433862
779.641427,779.641427,780.641427
782.795440,782.795440,783.795440
784.634562,784.634562,785.634562
785.819314,785.819314,786.819314
789.148110,789.148110,790.148110
789.520962,790.148110,791.148110
791.357056,791.357056,792.648110
794.885100,794.885100,795.885100
799.505539,799.505539,800.505539
802.193596,802.193596,803.193596
803.065141,803.193596,804.500000
804.187180,804.500000,805.500000
806.233796,806.233796,807.233796
807.717679,807.717679,808.717679
812.966171,812.966171,813.966171
815.435027,815.435027,816.435027
817.843426,817.843426,818.843426
818.298945,818.843426,820.343426
818.511570,820.343426,821.343426
819.294695,821.343426,822.843426
822.897183,822.897183,824.343426
824.086295,824.343426,825.343426
827.739851,827.739851,828.739851
834.954798,834.954798,835.954798
836.584235,836.584235,837.584235
841.187634,841.187634,842.187634
845.545122,845.545122,846.545122
848.339124,848.339124,849.339124
849.653325,849.653325,850.653325
851.371134,851.371134,852.371134
852.839450,852.839450,853.839450
853.562369,853.839450,854.871134
853.937100,854.871134,856.371134
857.506606,857.506606,858.506606
857.533811,858.506606,860.006606
862.512013,862.512013,863.512013
862.835247,863.512013,864.512013
865.801026,865.801026,866.801026
868.373017,868.373017,869.373017
871.330469,871.330469,872.330469
871.656207,872.330469,873.330469
873.825415,873.825415,874.830469
874.181812,874.830469,876.330469
875.395513,876.330469,877.330469
878.202586,878.202586,879.202586
879.676966,879.676966,880.676966
882.091731,882.091731,883.091731
882.206552,883.091731,884.500000
884.975212,884.975212,885.975212
891.051521,891.051521,892.051521
892.421664,892.421664,893.421664
892.456025,893.421664,894.551521
894.478295,894.551521,896.051521
894.556072,896.051521,897.051521
895.582558,897.051521,898.551521
896.248435,898.551521,900.051521
897.007655,900.051521,901.051521
900.483146,901.051521,902.551521
902.455358,902.551521,904.051521
907.979053,907.979053,908.979053
910.527197,910.527197,911.527197
911.823026,911.823026,912.823026
915.536524,915.536524,916.536524
918.070551,918.070551,919.070551
919.048999,919.070551,920.500000
919.521511,920.500000,921.500000
921.213466,921.500000,923.000000
921.613349,923.000000,924.500000
923.980342,924.500000,925.500000
924.096513,925.500000,927.000000
925.582563,927.000000,928.500000
926.758838,928.500000,929.500000
927.745666,929.500000,931.000000
928.379816,931.000000,932.500000
928.406855,932.500000,933.500000
929.333485,933.500000,935.000000
929.767109,935.000000,936.500000
930.437936,936.500000,937.500000
932.032440,937.500000,939.000000
937.476202,939.000000,940.500000
940.590826,940.590826,941.590826
946.597780,946.597780,947.597780
946.789320,947.597780,948.597780
949.668072,949.668072,950.668072
949.707656,950.668072,952.168072
950.905391,952.168072,953.168072
957.084215,957.084215,958.084215
957.265234,958.084215,959.084215
960.475138,960.475138,961.475138
960.912769,961.475138,962.500000
960.914071,962.500000,963.500000
961.901193,963.500000,965.000000
964.213770,965.000000,966.500000
965.646962,966.500000,967.500000
967.103081,967.500000,969.000000
969.268271,969.268271,970.500000
970.215083,970.500000,971.500000
975.832340,975.832340,976.832340
975.971861,976.832340,978.332340
984.479323,984.479323,985.479323
985.589936,985.589936,986.589936
987.855255,987.855255,988.855255
991.144153,991.144153,992.144153
991.313866,992.144153,993.144153
992.448959,993.144153,994.644153
993.656346,994.644153,996.144153
996.959988,996.959988,997.959988
999.057499,999.057499,1000.057499
1000.021394,1000.057499,1001.057499
1000.093188,1001.057499,1002.557499
1000.866386,1002.557499,1004.057499
1001.022432,1004.057499,1005.057499
1001.153895,1005.057499,1006.557499
1001.609777,1006.557499,1008.057499
1002.968557,1008.057499,1009.057499
1004.712983,1009.057499,1010.557499
1008.225879,1010.557499,1012.057499
1008.261412,1012.057499,1013.057499
1012.881881,1013.057499,1014.557499
1014.118749,1014.557499,1016.057499
1020.265911,1020.265911,1021.265911
1024.414295,1024.414295,1025.414295
1026.413780,1026.413780,1027.413780
1026.501189,1027.413780,1028.500000
1031.851403,1031.851403,1032.851403
1033.873198,1033.873198,1034.873198
1034.578252,1034.873198,1036.373198
1037.618116,1037.618116,1038.618116
1038.228298,1038.618116,1040.118116
1040.762767,1040.762767,1041.762767
1041.596804,1041.762767,1042.762767
1042.142637,1042.762767,1044.262767
1043.541025,1044.262767,1045.262767
1046.303308,1046.303308,1047.303308
1047.560721,1047.560721,1048.560721
1047.930993,1048.560721,1050.060721
1054.551345,1054.551345,1055.551345
1055.217839,1055.551345,1056.551345
1056.774544,1056.774544,1058.051345
1056.916347,1058.051345,1059.051345
1057.208586,1059.051345,1060.551345
1058.904657,1060.551345,1062.051345
1064.302828,1064.302828,1065.302828
1064.410998,1065.302828,1066.500000
1065.635964,1066.500000,1067.500000
1070.196746,1070.196746,1071.196746
1071.481296,1071.481296,1072.500000
1073.436914,1073.436914,1074.436914
1075.063358,1075.063358,1076.063358
1076.558484,1076.558484,1077.558484
1080.414520,1080.414520,1081.414520
1084.133849,1084.133849,1085.133849
1086.142214,1086.142214,1087.142214
1086.639429,1087.142214,1088.500000
1095.753284,1095.753284,1096.753284
1096.795590,1096.795590,1098.253284
1099.513032,1099.513032,1100.513032
1099.515006,1100.513032,1102.013032
1102.432334,1102.432334,1103.432334
1104.552297,1104.552297,1105.552297
1106.570183,1106.570183,1107.570183
1106.818397,1107.570183,1108.570183
1107.791207,1108.570183,1110.070183
1108.694805,1110.070183,1111.070183
1109.221779,1111.070183,1112.570183
1110.039452,1112.570183,1114.070183
1113.624743,1114.070183,1115.070183
1113.681490,1115.070183,1116.570183
1113.935364,1116.570183,1118.070183
1115.479549,1118.070183,1119.070183
1115.513367,1119.070183,1120.570183
1118.130596,1120.570183,1122.070183
1119.720315,1122.070183,1123.070183
1119.764445,1123.070183,1124.570183
1120.945760,1124.570183,1126.070183
1124.466724,1126.070183,1127.070183
1125.829923,1127.070183,1128.570183
1127.775604,1128.570183,1130.070183
1130.153439,1130.153439,1131.153439
1130.498521,1131.153439,1132.570183
1133.843802,1133.843802,1134.843802
1134.555419,1134.843802,1136.343802
1135.966698,1136.343802,1137.343802
1137.831556,1137.831556,1138.843802
1144.898444,1144.898444,1145.898444
1144.906691,1145.898444,1146.898444
1145.194864,1146.898444,1148.398444
1147.129667,1148.398444,1149.398444
1149.682984,1149.682984,1150.898444
1152.091277,1152.091277,1153.091277
1154.116089,1154.116089,1155.116089
1155.154299,1155.154299,1156.500000
1156.287882,1156.500000,1157.500000
1157.141122,1157.500000,1159.000000
1158.235313,1159.000000,1160.500000
1158.298451,1160.500000,1161.500000
1160.607720,1161.500000,1163.000000
1161.182990,1163.000000,1164.500000
1161.254647,1164.500000,1165.500000
1164.089499,1165.500000,1167.000000
1164.440845,1167.000000,1168.500000
1164.843106,1168.500000,1169.500000
1165.381004,1169.500000,1171.000000
1169.041250,1171.000000,1172.500000
1172.439782,1172.500000,1173.500000
1172.624820,1173.500000,1175.000000
1173.513254,1175.000000,1176.500000
1175.032003,1176.500000,1177.500000
1178.511292,1178.511292,1179.511292
1178.877584,1179.511292,1180.511292
1180.198535,1180.511292,1182.011292
1180.609050,1182.011292,1183.011292
1181.178581,1183.011292,1184.511292
1182.422570,1184.511292,1186.011292
1186.328808,1186.328808,1187.328808
1187.035801,1187.328808,1188.511292
1191.772509,1191.772509,1192.772509
1194.317306,1194.317306,1195.317306
1194.999653,1195.317306,1196.500000
1198.205897,1198.205897,1199.205897
1199.419054,1199.419054,1200.500000
1199.720721,1200.500000,1201.500000
1201.360997,1201.500000,1203.000000
1201.644541,1203.000000,1204.500000
1206.281379,1206.281379,1207.281379
1207.494578,1207.494578,1208.500000
1208.641675,1208.641675,1209.641675
1212.881468,1212.881468,1213.881468
1212.945859,1213.881468,1214.881468
1218.926197,1218.926197,1219.926197
1219.228051,1219.926197,1220.926197
1219.409280,1220.926197,1222.426197
1221.160061,1222.426197,1223.426197
1222.567854,1223.426197,1224.926197
1223.514512,1224.926197,1226.426197
1223.742374,1226.426197,1227.426197
1224.071880,1227.426197,1228.926197
1224.408991,1228.926197,1230.426197
1224.857123,1230.426197,1231.426197
1229.082876,1231.426197,1232.926197
1236.077494,1236.077494,1237.077494
1241.540037,1241.540037,1242.540037
1243.701587,1243.701587,1244.701587
1245.031043,1245.031043,1246.201587
1246.853792,1246.853792,1247.853792
1247.859000,1247.859000,1248.859000
1253.180645,1253.180645,1254.180645
1256.182700,1256.182700,1257.182700
1256.797790,1257.182700,1258.500000
1257.438714,1258.500000,1259.500000
1258.452305,1259.500000,1261.000000
1260.115297,1261.000000,1262.500000
1261.889090,1262.500000,1263.500000
1262.557128,1263.500000,1265.000000
1262.750826,1265.000000,1266.500000
1267.955089,1267.955089,1268.955089
1268.628718,1268.955089,1270.455089
1269.684907,1270.455089,1271.455089
1269.894790,1271.455089,1272.955089
1271.644595,1272.955089,1274.455089
1271.938082,1274.455089,1275.455089
1274.793118,1275.455089,1276.955089
1275.026409,1276.955089,1278.455089
1279.811761,1279.811761,1280.811761
1284.697997,1284.697997,1285.697997
1287.121236,1287.121236,1288.121236
1287.132254,1288.121236,1289.121236
1289.992392,1289.992392,1290.992392
1291.867954,1291.867954,1292.867954
1291.871038,1292.867954,1294.367954
1296.990064,1296.990064,1297.990064
1297.257628,1297.990064,1298.990064
1297.731029,1298.990064,1300.490064
1298.850644,1300.490064,1301.490064
1302.715210,1302.715210,1303.715210
1303.443937,1303.715210,1304.715210
1303.583584,1304.715210,1306.215210
1305.278185,1306.215210,1307.215210
1309.552383,1309.552383,1310.552383
1310.507718,1310.552383,1312.052383
1311.096635,1312.052383,1313.052383
1312.538987,1313.052383,1314.552383
1312.723815,1314.552383,1316.052383
1320.921444,1320.921444,1321.921444
1324.199654,1324.199654,1325.199654
1325.994003,1325.994003,1326.994003
1328.640805,1328.640805,1329.640805
1347.837998,1347.837998,1348.837998
1349.206263,1349.206263,1350.337998
1349.498407,1350.337998,1351.337998
1351.222115,1351.337998,1352.837998
1354.813590,1354.813590,1355.813590
1361.330214,1361.330214,1362.330214
1361.358603,1362.330214,1363.330214
1363.193472,1363.330214,1364.830214
1363.578661,1364.830214,1366.330214
1364.811207,1366.330214,1367.330214
1366.697316,1367.330214,1368.830214
1366.946577,1368.830214,1370.330214
1368.145806,1370.330214,1371.330214
1369.516980,1371.330214,1372.830214
1370.082859,1372.830214,1374.330214
1372.502704,1374.330214,1375.330214
1372.521401,1375.330214,1376.830214
1373.236992,1376.830214,1378.330214
1378.411502,1378.411502,1379.411502
1381.930163,1381.930163,1382.930163
1385.165910,1385.165910,1386.165910
1388.498471,1388.498471,1389.498471
1388.685117,1389.498471,1390.500000
1391.702404,1391.702404,1392.702404
1393.886040,1393.886040,1394.886040
1394.823518,1394.886040,1396.386040
1398.399792,1398.399792,1399.399792
1401.805444,1401.805444,1402.805444
1401.953104,1402.805444,1404.305444
1403.146646,1404.305444,1405.305444
1403.548570,1405.305444,1406.805444
1403.912595,1406.805444,1408.305444
1407.288895,1408.305444,1409.305444
1413.113850,1413.113850,1414.113850
1415.208808,1415.208808,1416.208808
1420.047083,1420.047083,1421.047083
1420.245200,1421.047083,1422.500000
1421.328276,1422.500000,1423.500000
1427.907974,1427.907974,1428.907974
1429.586653,1429.586653,1430.586653
1434.452837,1434.452837,1435.452837
1434.931111,1435.452837,1436.500000
1435.116138,1436.500000,1437.500000
1437.426199,1437.500000,1439.000000
1437.589382,1439.000000,1440.500000
1439.568479,1440.500000,1441.500000
1440.278299,1441.500000,1443.000000
1441.348223,1443.000000,1444.500000
1444.283661,1444.500000,1445.500000
1444.310783,1445.500000,1447.000000
1444.343231,1447.000000,1448.500000
1446.767436,1448.500000,1449.500000
1446.838381,1449.500000,1451.000000
1450.414126,1451.000000,1452.500000
1453.311851,1453.311851,1454.311851
1454.836906,1454.836906,1455.836906
1456.880450,1456.880450,1457.880450
1457.069344,1457.880450,1458.880450
1457.182715,1458.880450,1460.380450
1458.852519,1460.380450,1461.380450
1458.972606,1461.380450,1462.880450
1463.334841,1463.334841,1464.380450
1463.461967,1464.380450,1465.380450
1464.768338,1465.380450,1466.880450
1465.240308,1466.880450,1468.380450
1465.478404,1468.380450,1469.380450
1467.637459,1469.380450,1470.880450
1470.211163,1470.880450,1472.380450
1471.639827,1472.380450,1473.380450
1473.334012,1473.380450,1474.880450
1475.201523,1475.201523,1476.380450
1476.592559,1476.592559,1477.592559
1478.238130,1478.238130,1479.238130
1478.489229,1479.238130,1480.500000
1482.917133,1482.917133,1483.917133
1485.446555,1485.446555,1486.446555
1486.093059,1486.446555,1487.446555
1492.103967,1492.103967,1493.103967
1492.329697,1493.103967,1494.500000
1493.716043,1494.500000,1495.500000
1496.606856,1496.606856,1497.606856
1497.213955,1497.606856,1498.606856
1498.653564,1498.653564,1500.106856
1499.071462,1500.106856,1501.106856
1499.367398,1501.106856,1502.606856
1499.813488,1502.606856,1504.106856
1501.488682,1504.106856,1505.106856
1501.811676,1505.106856,1506.606856
1502.028893,1506.606856,1508.106856
1505.737586,1508.106856,1509.106856
1510.262789,1510.262789,1511.262789
1511.844775,1511.844775,1512.844775
1513.204043,1513.204043,1514.344775
1517.360144,1517.360144,1518.360144
1518.105533,1518.360144,1519.360144
1519.238263,1519.360144,1520.860144
1528.072000,1528.072000,1529.072000
1528.335721,1529.072000,1530.500000
1529.702039,1530.500000,1531.500000
1530.548059,1531.500000,1533.000000
1531.377615,1533.000000,1534.500000
1531.817436,1534.500000,1535.500000
1531.866919,1535.500000,1537.000000
1534.955210,1537.000000,1538.500000
1538.158457,1538.500000,1539.500000
1538.735766,1539.500000,1541.000000
1541.745273,1541.745273,1542.745273
1542.397057,1542.745273,1544.245273
1542.925407,1544.245273,1545.245273
1548.259113,1548.259113,1549.259113
1549.522277,1549.522277,1550.522277
1549.709009,1550.522277,1552.022277
1550.222261,1552.022277,1553.022277
1550.297373,1553.022277,1554.522277
1552.426373,1554.522277,1556.022277
1567.281355,1567.281355,1568.281355
1568.570167,1568.570167,1569.570167
1569.971626,1569.971626,1570.971626
1572.258554,1572.258554,1573.258554
1573.277234,1573.277234,1574.500000
1573.307973,1574.500000,1575.500000
1574.326230,1575.500000,1577.000000
1576.009373,1577.000000,1578.500000
1576.156276,1578.500000,1579.500000
1578.844551,1579.500000,1581.000000
1581.271059,1581.271059,1582.500000
1582.050365,1582.500000,1583.500000
1582.288553,1583.500000,1585.000000
1582.579876,1585.000000,1586.500000
1593.169440,1593.169440,1594.169440
1593.234495,1594.169440,1595.169440
1599.314492,1599.314492,1600.314492
1599.342957,1600.314492,1601.314492
1602.897835,1602.897835,1603.897835
1607.301920,1607.301920,1608.301920
1611.570435,1611.570435,1612.570435
1612.338419,1612.570435,1614.070435
1615.217172,1615.217172,1616.217172
1617.637189,1617.637189,1618.637189
1618.748900,1618.748900,1620.137189
1621.492397,1621.492397,1622.492397
1622.085947,1622.492397,1623.492397
1626.517583,1626.517583,1627.517583
1628.245626,1628.245626,1629.245626
1628.717001,1629.245626,1630.500000
1633.548161,1633.548161,1634.548161
1633.852783,1634.548161,1636.048161
1635.684787,1636.048161,1637.048161
1638.561505,1638.561505,1639.561505
1639.099747,1639.561505,1640.561505
1643.007682,1643.007682,1644.007682
1643.119159,1644.007682,1645.007682
1646.575762,1646.575762,1647.575762
1648.694520,1648.694520,1649.694520
1649.939250,1649.939250,1650.939250
1649.981835,1650.939250,1652.439250
1653.040210,1653.040210,1654.040210
1654.079338,1654.079338,1655.079338
1655.905374,1655.905374,1656.905374
1658.131486,1658.131486,1659.131486
1658.310474,1659.131486,1660.500000
1659.276072,1660.500000,1661.500000
1661.067377,1661.500000,1663.000000
1663.235696,1663.235696,1664.500000
1665.233073,1665.233073,1666.233073
1666.242580,1666.242580,1667.242580
1667.963857,1667.963857,1668.963857
1668.251572,1668.963857,1670.463857
1671.164688,1671.164688,1672.164688
1671.540315,1672.164688,1673.164688
1674.412623,1674.412623,1675.412623
1674.907633,1675.412623,1676.500000
1677.592181,1677.592181,1678.592181
1678.488044,1678.592181,1680.092181
1682.592988,1682.592988,1683.592988
1685.899349,1685.899349,1686.899349
1690.509771,1690.509771,1691.509771
1691.328310,1691.509771,1692.509771
1696.004399,1696.004399,1697.004399
1699.534017,1699.534017,1700.534017
1705.580509,1705.580509,1706.580509
1706.452926,1706.580509,1708.080509
1706.912294,1708.080509,1709.080509
1707.356660,1709.080509,1710.580509
1708.515249,1710.580509,1712.080509
1710.685155,1712.080509,1713.080509
1712.476748,1713.080509,1714.580509
1712.765631,1714.580509,1716.080509
1713.701072,1716.080509,1717.080509
1714.052003,1717.080509,1718.580509
1714.683124,1718.580509,1720.080509
1714.787994,1720.080509,1721.080509
